Marca,Referencia1,IdServicio,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
RENAULT,LAGUNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,9400,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35200
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5300,5700,6100,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500
RENAULT,CLIO I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,6700,7100,7500,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27200
RENAULT,LAGUNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,7600,8100,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32700
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400,6800,7200,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25400
RENAULT,LAGUNA 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,10300,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35900
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,6100,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24400
RENAULT,R11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26200
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,9900,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30900
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,6900,7400,7900,8400,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,9900,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30900
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,9300,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,9100,9700,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400,7900,8400,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,7600,8100,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
RENAULT,LAGUNA F.II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,15400,16400,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10900,11600,12400,13200,14100,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,31800
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,11400,12100,12900,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,10800,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,22700
RENAULT,LAGUNA F.II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,14400,15400,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46500
RENAULT,LAGUNA F.II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900,13800,14700,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44600
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,9700,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,9700,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26400
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8500,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,10900,11600,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29900
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16700,17800,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76500
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,9700,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26400
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26400
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,8900,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11300,12000,12800,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32700
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,10000,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27400
RENAULT,MEGANE II HB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,13800,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54400
RENAULT,MEGANE II HB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55700
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12200,13000,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,29600
RENAULT,MEGANE II F.II HB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300,16300,17400,18500,0,0,0,0,0,0,0,0,0,0,0,0,56300
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,12600,13400,0,0,0,0,0,0,0,0,0,0,0,0,0,46500
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,11300,12000,12800,0,0,0,0,0,0,0,0,0,0,0,0,24000
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10900,11600,12400,13200,0,0,0,0,0,0,0,0,0,0,0,0,27200
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11600,12400,13200,0,0,0,0,0,0,0,0,0,0,0,0,27200
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,32400
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11600,12400,13200,0,0,0,0,0,0,0,0,0,0,0,0,27200
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,31900
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,30100
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300,17400,18600,19800,0,0,0,0,0,0,0,0,0,0,36800
RENAULT,CLIO II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,16200,17300,0,0,0,0,0,0,0,0,0,0,0,32600
RENAULT,MODUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55900
RENAULT,TWINGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,13200,0,0,0,0,0,0,0,0,0,0,0,0,27200
RENAULT,SANDERO [2],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,37500,0,0,44000
RENAULT,KWID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33900,36400,42800
RENAULT,KWID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29200,31300,33600,39700
RENAULT,KWID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28700,30800,36600
RENAULT,ZOE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83600,90900,98900,109300
RENAULT,SANDERO [2] [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36600,39900,45400
RENAULT,SANDERO [2] [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40600,44100,49700
RENAULT,SANDERO [2] [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43200,47100,53200
RENAULT,STEPWAY [2] [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45700,48800,58300
RENAULT,STEPWAY [2] [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49300,52500,61100
RENAULT,STEPWAY [2] [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49600,53100,62800
RENAULT,STEPWAY [2] [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53200,56700,66400
RENAULT,ZOE [FL],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115600,131400
RENAULT,KWID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35400,39600
RENAULT,R9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,500,600,700,900,1100,1300,1600,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23900
RENAULT,R12,1,0,0,0,650,700,800,900,1000,1100,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500
RENAULT,R12,1,0,0,0,650,700,800,900,1000,1100,1200,1300,1400,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900
RENAULT,R18,1,0,0,0,0,0,0,0,0,0,0,0,2600,2700,2800,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
RENAULT,R18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700
RENAULT,R18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3300,3400,3500,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24400
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2600,2800,3000,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700
RENAULT,R18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31800
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,2700,2900,3100,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23600
RENAULT,R18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3300,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400
RENAULT,R18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,3400,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22300
RENAULT,R18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,3400,3500,3600,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,2800,3000,3200,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2500,2600,2700,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3200,3400,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,3300,3500,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24700
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,3000,3200,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800
RENAULT,R9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,50,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400
RENAULT,R21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2500,2700,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600
RENAULT,R21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2600,2800,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100
RENAULT,R21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2700,2900,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,3100,3300,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23300
RENAULT,R9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,100,120,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,4000,4200,4400,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,4100,4300,4500,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26200
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,3900,4100,4300,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24600
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,4000,4200,4400,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200
RENAULT,R21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17900
RENAULT,R21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4400,4700,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27300
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,4500,4800,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27900
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,2800,3000,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,2900,3100,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18700
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,3600,3900,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26700
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,3700,4000,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27300
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,5000,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28700
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,3700,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25100
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,3800,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,3800,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3900,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26700
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,4700,5000,5300,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,5500,5800,6100,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28200
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,5400,5700,6000,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27600
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,4800,5100,5400,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25100
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,4500,4800,5100,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500
RENAULT,R9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,4600,4900,5200,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26200
RENAULT,ETOILE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600
